Datetime;Resolution code;Region;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor
2025-12-30T02:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T01:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T01:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T01:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T01:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T00:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T00:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T00:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-30T00:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T23:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T23:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T23:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T23:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T22:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T22:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T22:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T22:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T21:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T21:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T21:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T21:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T20:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T20:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T20:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T20:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T19:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T19:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T19:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T19:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T18:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T18:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T18:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T18:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T17:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T17:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T17:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T17:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T16:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T16:30:00+01:00;PT15M;Antwerp;0.103;0.732;0.513;0.926;0.7;0.589;1.992;0.735;0.525;2.008;0.891;0.599;4.282;1958.7;0.005
2025-12-29T16:15:00+01:00;PT15M;Antwerp;1.672;4.135;2.86;5.295;4.032;3.381;27.812;4.182;2.975;28.553;6.444;3.382;33.831;1958.7;0.085
2025-12-29T16:00:00+01:00;PT15M;Antwerp;6.558;9.862;6.72;13.551;9.865;8.282;71.057;10.12;7.193;72.415;18.872;8.111;103.511;1958.7;0.335
2025-12-29T15:45:00+01:00;PT15M;Antwerp;13.463;15.685;11.899;25.499;16.688;13.937;112.417;16.874;12.003;114.339;36.101;13.538;184.113;1958.7;0.687
2025-12-29T15:30:00+01:00;PT15M;Antwerp;20.827;22.355;16.949;42.18;24.577;20.212;152.845;24.615;17.398;155.457;55.77;19.641;254.645;1958.7;1.063
2025-12-29T15:15:00+01:00;PT15M;Antwerp;29.528;29.606;21.855;59.431;33.653;26.897;193.029;33.361;23.281;196.145;75.369;26.042;324.82;1958.7;1.508
2025-12-29T15:00:00+01:00;PT15M;Antwerp;37.673;37.067;26.666;75.016;42.761;33.232;230.803;42.37;29.224;234.121;93.224;32.376;403.301;1958.7;1.923
2025-12-29T14:45:00+01:00;PT15M;Antwerp;44.002;45.666;32.686;91.014;51.814;39.261;266.442;51.217;35.018;269.88;109.982;38.689;480.91;1958.7;2.246
2025-12-29T14:30:00+01:00;PT15M;Antwerp;50.344;52.355;36.743;102.698;60.883;45.05;296.843;60.01;40.795;300.338;127.142;44.728;550.302;1958.7;2.57
2025-12-29T14:15:00+01:00;PT15M;Antwerp;54.665;58.369;40.02;110.093;69.56;50.06;324.704;68.329;47.714;328.22;138.108;49.941;606.298;1958.7;2.791
2025-12-29T14:00:00+01:00;PT15M;Antwerp;57.21;63.712;41.246;115.133;77.573;53.762;349.866;76.314;56.043;353.492;142.037;54.528;647.789;1958.7;2.921
2025-12-29T13:45:00+01:00;PT15M;Antwerp;60.313;75.44;51.95;263.173;85.192;55.967;373.445;83.713;62.677;377.798;143.246;58.47;678.926;1958.7;3.079
2025-12-29T13:30:00+01:00;PT15M;Antwerp;64.362;78.819;48.107;279.279;91.493;55.356;398.857;89.413;64.166;404.684;141.6;61.563;703.217;1958.7;3.286
2025-12-29T13:15:00+01:00;PT15M;Antwerp;68.251;81.547;47.567;290.056;95.31;57.262;425.112;92.893;69.097;433.081;137.248;63.213;717.953;1958.7;3.485
2025-12-29T13:00:00+01:00;PT15M;Antwerp;74.088;82.914;44.99;301.344;98.38;57.837;451.361;95.661;72.179;461.482;132.892;64.857;732.689;1958.7;3.783
2025-12-29T12:45:00+01:00;PT15M;Antwerp;79.175;91.78;33.794;311.129;98.975;58.46;473.645;96.5;72.879;485.587;127.215;65.76;743.838;1958.7;4.042
2025-12-29T12:30:00+01:00;PT15M;Antwerp;82.222;92.756;29.846;318.483;97.964;58.068;487.795;96.006;69.982;500.645;120.837;65.973;752.23;1958.7;4.198
2025-12-29T12:15:00+01:00;PT15M;Antwerp;83.541;91.592;26.671;322.93;95.847;56.987;495.034;94.135;64.986;508.155;114.668;65.728;757.998;1958.7;4.265
2025-12-29T12:00:00+01:00;PT15M;Antwerp;83.026;87.573;25.743;322.423;93.303;57.907;495.875;90.51;62.05;508.604;109.094;65.283;763.13;1958.7;4.239
2025-12-29T11:45:00+01:00;PT15M;Antwerp;78.624;104.029;48.155;313.123;89.907;58.927;477.249;84.767;58.023;488.724;103.122;63.684;745.559;1958.7;4.014
2025-12-29T11:30:00+01:00;PT15M;Antwerp;71.193;95.724;45.39;296.998;85.078;56.531;445.158;78.26;52.349;454.937;96.083;60.859;709.964;1958.7;3.635
2025-12-29T11:15:00+01:00;PT15M;Antwerp;63.197;85.745;40.114;274.59;78.787;52.795;407.432;71.348;47.212;415.63;88.002;57.112;662.97;1958.7;3.226
2025-12-29T11:00:00+01:00;PT15M;Antwerp;56.161;74.611;33.847;247.651;71.455;48.222;366.759;64.052;42.362;373.471;79.263;52.57;609.325;1958.7;2.867
2025-12-29T10:45:00+01:00;PT15M;Antwerp;49.418;77.523;43.324;229.018;63.175;42.646;325.226;56.338;37.604;330.697;69.971;47.382;550.73;1958.7;2.523
2025-12-29T10:30:00+01:00;PT15M;Antwerp;42.753;66.731;36.785;201.037;54.536;36.642;283.693;48.595;32.154;287.923;60.672;42.142;492.132;1958.7;2.183
2025-12-29T10:15:00+01:00;PT15M;Antwerp;35.02;54.571;29.891;168.432;45.572;30.656;243.436;40.46;26.899;246.997;50.646;36.019;422.974;1958.7;1.788
2025-12-29T10:00:00+01:00;PT15M;Antwerp;26.37;42.204;23.289;134.198;36.681;24.862;202.673;32.489;21.995;205.962;40.617;29.561;349.673;1958.7;1.346
2025-12-29T09:45:00+01:00;PT15M;Antwerp;17.325;32.812;19.361;102.744;27.613;18.999;158.017;24.655;16.881;160.771;30.633;22.838;279.682;1958.7;0.885
2025-12-29T09:30:00+01:00;PT15M;Antwerp;9.362;21.973;13.313;72.846;19.136;13.295;115.047;17.228;11.724;116.974;20.881;16.359;207.102;1958.7;0.478
2025-12-29T09:15:00+01:00;PT15M;Antwerp;3.536;12.822;7.999;44.756;11.802;8.127;74.754;10.528;7.079;76.09;12.362;10.238;127.236;1958.7;0.181
2025-12-29T09:00:00+01:00;PT15M;Antwerp;0.782;5.651;3.65;18.573;5.414;3.784;33.601;4.828;3.279;34.345;5.603;4.74;49.338;1958.7;0.04
2025-12-29T08:45:00+01:00;PT15M;Antwerp;0.0;1.307;0.791;2.986;1.298;1.006;3.716;1.171;0.829;3.749;1.352;1.114;7.056;1958.7;0.0
2025-12-29T08:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T08:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T08:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T07:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T07:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T07:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T07:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T06:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T06:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T06:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T06:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T05:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T05:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T05:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T05:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T04:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T04:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T04:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T04:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T03:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T03:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T03:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T03:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T02:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T02:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T02:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T02:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T01:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T01:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T01:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T01:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T00:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T00:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T00:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-29T00:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T23:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T23:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T23:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T23:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T22:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T22:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T22:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T22:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T21:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T21:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T21:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T21:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T20:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T20:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T20:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T20:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T19:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T19:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T19:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T19:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T18:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T18:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T18:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T18:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T17:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T17:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T17:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T17:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T16:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1958.7;0.0
2025-12-28T16:30:00+01:00;PT15M;Antwerp;1.441;1.515;0.858;5.878;1.405;0.727;6.354;0.948;0.695;5.727;0.958;0.489;1.568;1958.7;0.074
2025-12-28T16:15:00+01:00;PT15M;Antwerp;19.556;16.818;7.347;38.202;13.519;5.049;38.895;8.065;4.806;40.799;10.518;3.136;22.888;1958.7;0.998
2025-12-28T16:00:00+01:00;PT15M;Antwerp;66.217;56.753;24.702;96.998;46.274;13.383;84.849;25.74;12.999;100.358;33.953;7.922;72.016;1958.7;3.381
2025-12-28T15:45:00+01:00;PT15M;Antwerp;128.105;113.876;54.065;179.518;93.376;23.114;151.96;51.386;23.43;170.807;64.392;13.605;131.481;1958.7;6.54
2025-12-28T15:30:00+01:00;PT15M;Antwerp;188.53;176.993;92.01;259.922;145.252;36.647;220.904;81.115;36.439;238.608;96.362;20.71;187.724;1958.7;9.625
2025-12-28T15:15:00+01:00;PT15M;Antwerp;244.864;240.398;136.176;326.07;194.181;53.872;275.581;111.988;51.033;290.378;128.452;29.574;242.295;1958.7;12.501
2025-12-28T15:00:00+01:00;PT15M;Antwerp;301.555;302.742;183.455;387.703;236.644;72.761;314.144;141.67;65.903;332.432;158.523;39.479;293.607;1958.7;15.396
2025-12-28T14:45:00+01:00;PT15M;Antwerp;365.139;351.185;220.383;440.275;272.634;89.224;347.782;169.325;80.743;372.63;186.026;49.79;340.154;1958.7;18.642
2025-12-28T14:30:00+01:00;PT15M;Antwerp;427.643;406.24;264.831;505.399;303.754;102.358;387.864;194.334;95.809;413.26;211.429;59.962;382.361;1958.7;21.833
2025-12-28T14:15:00+01:00;PT15M;Antwerp;483.726;455.866;301.432;577.223;328.831;113.151;434.146;211.322;110.963;454.799;229.119;66.394;420.044;1958.7;24.696
2025-12-28T14:00:00+01:00;PT15M;Antwerp;525.99;497.118;320.779;649.518;345.329;118.901;478.536;219.233;124.97;492.627;241.025;68.442;454.845;1958.7;26.854
2025-12-28T13:45:00+01:00;PT15M;Antwerp;560.739;493.104;293.377;680.017;354.59;120.41;518.455;223.813;134.287;525.52;252.319;69.151;487.813;1958.7;28.628
2025-12-28T13:30:00+01:00;PT15M;Antwerp;587.244;516.608;293.284;738.962;357.363;120.152;549.749;226.312;131.633;557.102;261.072;67.896;516.949;1958.7;29.981
2025-12-28T13:15:00+01:00;PT15M;Antwerp;611.165;538.075;304.587;784.15;355.206;118.614;569.369;222.867;129.634;572.62;264.278;67.657;534.973;1958.7;31.203
2025-12-28T13:00:00+01:00;PT15M;Antwerp;625.939;561.432;315.046;831.731;353.055;114.169;592.18;219.414;124.393;591.823;267.481;67.099;553.581;1958.7;31.957
2025-12-28T12:45:00+01:00;PT15M;Antwerp;631.965;424.867;215.613;760.868;348.069;108.97;614.028;213.908;117.937;608.568;267.716;65.932;565.331;1958.7;32.265
2025-12-28T12:30:00+01:00;PT15M;Antwerp;629.399;435.557;219.721;786.28;339.674;103.992;628.886;208.203;110.037;621.965;265.261;63.722;570.064;1958.7;32.134
2025-12-28T12:15:00+01:00;PT15M;Antwerp;618.155;447.711;229.03;809.945;328.62;100.201;632.843;202.757;102.589;625.165;260.974;61.116;567.063;1958.7;31.559
2025-12-28T12:00:00+01:00;PT15M;Antwerp;601.268;467.37;245.823;842.038;314.695;98.999;626.756;196.824;96.903;619.435;255.59;60.391;554.661;1958.7;30.697
2025-12-28T11:45:00+01:00;PT15M;Antwerp;574.385;450.123;259.902;873.862;297.173;96.64;595.841;189.44;90.47;590.556;246.555;60.029;528.934;1958.7;29.325
2025-12-28T11:30:00+01:00;PT15M;Antwerp;528.119;442.469;261.874;843.546;278.219;90.301;550.585;180.478;82.779;551.992;233.955;57.773;498.483;1958.7;26.963
